GeneID	NAME	WTCa_vs_WT	WT_vs_WTFK	WT_vs_cna1	WT_vs_crz1	WTCa_vs_WTFK	WTCa_vs_cna1	WTCa_vs_crz1	WTFK_vs_cna1	WTFK_vs_crz1	cna1_vs_crz1
CAGL0M04543g	CAGL0M04543g:	0.00850832790000002	0.0473613212	0.0181238167000001	-0.00562660599999995	0.0558696491	0.0266321446000000	0.00288172190000001	-0.0292375044999999	-0.0529879272	-0.0237504227
CAGL0M04565g	ACF2:Intracellular beta-1,3-endoglucase, expression is induced during sporulation; may have a role in cortical actin cytoskeleton assembly	-0.0118838866	0.1097116754	0.1028952262	0.0954408713000001	0.0978277888	0.0910113396	0.0835569847	-0.00681644919999995	-0.0142708040999999	-0.00745435489999989
CAGL0M04587g	RMP1:Subunit of Rse MRP, which processes pre-rR and has a role in cell cycle-regulated degradation of daughter cell-specific mRs; unlike most subunits, not shared between Rse MRP and nuclear Rse P	-0.0832320043	-0.1794301575	-0.4169593796	-0.2361662172	-0.2626621618	-0.5001913839	-0.3193982215	-0.2375292221	-0.0567360597	0.1807931624
CAGL0M04609g	SPE4:Spermine synthase, required for the biosynthesis of spermine and also involved in biosynthesis of pantothenic acid	0.0272505804000000	0.1090430508	0.1163076466	0.0338203240000001	0.1362936312	0.143558227	0.0610709044	0.00726459580000011	-0.0752227268	-0.0824873226
CAGL0M04631g	SMD3:Core Sm protein Sm D3; part of heteroheptameric complex (with Smb1p, Smd1p, Smd2p, Sme1p, Smx3p, and Smx2p) that is part of the spliceosomal U1, U2, U4, and U5 snRNPs; homolog of human Sm D3	-0.3001876141	0.103677096	0.0550691842000001	0.2241305517	-0.1965105181	-0.2451184299	-0.0760570624	-0.0486079118	0.1204534557	0.1690613675
CAGL0M04653g	PEP3:Component of CORVET tethering complex; vacuolar peripheral membrane protein that promotes vesicular docking/fusion reactions in conjunction with SRE proteins, required for vacuolar biogenesis	-0.1136605037	0.2190795522	0.0321528934000001	-0.0172180822999999	0.1054190485	-0.0815076103	-0.130878586000000	-0.1869266588	-0.2362976345	-0.0493709756999999
CAGL0M04675g	CAGL0M04675g:	-0.6421691654	0.7336192652	1.2726829261	-0.3277844652	0.0914500997999996	0.6305137607	-0.9699536306	0.5390636609	-1.0614037304	-1.6004673913
CAGL0M04697g	AIM42:	0.1742535549	0.1602054936	-0.0391399081	-0.2076551206	0.3344590485	0.1351136468	-0.0334015657	-0.1993454017	-0.3678606142	-0.1685152125
CAGL0M04719g	CAGL0M04719g:	-0.1952001287	-0.00669629089999997	-0.492132238	-0.2804818478	-0.2018964196	-0.6873323667	-0.4756819765	-0.4854359471	-0.2737855569	0.2116503902
CAGL0M04741g	MPD1:Member of the protein disulfide isomerase (PDI) family; interacts with and inhibits the chaperone activity of Cne1p; MPD1 overexpression in a pdi1 null mutant suppresses defects in Pdi1p functions such as carboxypeptidase Y maturation	0.1518907346	0.101239600500000	0.0980599467999998	0.0561309247999998	0.2531303351	0.2499506814	0.2080216594	-0.00317965370000002	-0.0451086757	-0.041929022
CAGL0M04763g	CAGL0M04763g:	-0.6892344337	0.7927303254	1.0688551559	-0.230591824	0.1034958917	0.3796207222	-0.9198262577	0.2761248305	-1.0233221494	-1.2994469799
CAGL0M04807g	SNF2:Catalytic subunit of the SWI/SNF chromatin remodeling complex involved in transcriptiol regulation; contains D-stimulated ATPase activity; functions interdependently in transcriptiol activation with Snf5p and Snf6p	0.0431715953	-0.2181308992	0.0874424812	-0.0148464302	-0.1749593039	0.1306140765	0.0283251651	0.3055733804	0.203284469	-0.1022889114
CAGL0M04829g	RRP5:R binding protein with preference for single stranded tracts of U's involved in synthesis of both 18S and 5.8S rRs; component of both the ribosomal small subunit (SSU) processosome and the 90S preribosome	-0.1090022283	-0.0722728277	-0.1745683354	0.000934187800000042	-0.181275056	-0.2835705637	-0.1080680405	-0.1022955077	0.0732070155	0.1755025232
CAGL0M04851g	CAGL0M04851g:	-0.0100089256999999	-0.0366921660999999	0.1677421778	0.0893662641000001	-0.0467010918	0.1577332521	0.0793573384	0.2044343439	0.1260584302	-0.0783759137
CAGL0M04873g	RPS10B:Protein component of the small (40S) ribosomal subunit; nearly identical to Rps10Ap and has similarity to rat ribosomal protein S10	-0.00596950550000009	0.2006463952	-0.532781435	-0.3255806732	0.1946768897	-0.5387509405	-0.3315501787	-0.7334278302	-0.5262270684	0.2072007618
CAGL0M04895g	PEP5:Component of CORVET tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p	-0.0127043492000000	0.0622602916	-0.0518347542000001	-0.1641359236	0.0495559424	-0.0645391034	-0.1768402728	-0.1140950458	-0.2263962152	-0.1123011694
CAGL0M04917g	FUS2:Cytoplasmic protein localized to the shmoo tip; required for the alignment of parental nuclei before nuclear fusion during mating	0.4983495628	-0.5222090325	-0.8136509119	-0.2902416788	-0.0238594697000000	-0.3153013491	0.208107884	-0.2914418794	0.2319673537	0.5234092331
CAGL0M04939g	TRI1:	0.3242204583	-0.2434192132	-0.7046154356	-0.3862156369	0.0808012451	-0.3803949773	-0.0619951786	-0.4611962224	-0.1427964237	0.3183997987
CAGL0M04961g	R1:GTPase activating protein (GAP) for Gsp1p, involved in nuclear transport	0.00860394360000007	0.0843844636	-0.0795720557	-0.0331725163000000	0.0929884072	-0.0709681121	-0.0245685727000000	-0.1639565193	-0.1175569799	0.0463995394
CAGL0M04983g	MBF1:Transcriptiol coactivator that bridges the D-binding region of Gcn4p and TATA-binding protein Spt15p; suppressor of frameshift mutations	0.011378043	0.01454165780	0.179620608	-0.00676499330000005	0.0259197008	0.190998651	0.00461304969999997	0.1650789502	-0.0213066511000000	-0.1863856013
CAGL0M05005g	TAF9:Subunit (17 kDa) of TFIID and SAGA complexes, involved in R polymerase II transcription initiation and in chromatin modification, similar to histone H3	-0.0628168813	0.0485436559999999	-0.1566147081	-0.0824642677	-0.0142732253000000	-0.2194315894	-0.145281149	-0.2051583641	-0.1310079237	0.0741504404
CAGL0M05027g	BCH1:Member of the ChAPs family (Chs5p-Arf1p-binding proteins: Bch1p, Bch2p, Bud7p, Chs6p), that forms the exomer complex with Chs5p to mediate export of specific cargo proteins from the Golgi to the plasma membrane; may interact with ribosomes	-0.0950861754	0.2109330664	0.1726222382	0.179958107	0.115846891	0.0775360628	0.0848719316	-0.0383108282	-0.0309749594	0.0073358688
CAGL0M05049g	DFG5:Putative mannosidase, essential glycosylphosphatidylinositol (GPI)-anchored membrane protein required for cell wall biogenesis in bud formation, involved in filamentous growth, homologous to Dcw1p	-0.3371210868	0.4238907476	0.4680389638	0.4387707148	0.0867696608	0.130917877	0.101649628	0.0441482162000001	0.0148799672000001	-0.0292682490000000
CAGL0M05115g	CAGL0M05115g:	0.0637434644	-0.0433876408999999	-0.1395270939	0.0258262032000000	0.0203558235	-0.0757836295	0.0895696676	-0.096139453	0.0692138441	0.1653532971
CAGL0M05137g	CAGL0M05137g:	0.289317113	-0.1470283599	-0.0875555099	-0.1993807657	0.1422887531	0.2017616031	0.0899363473	0.05947285	-0.0523524058	-0.1118252558
CAGL0M05159g	RNT1:Rase III; involved in rD transcription and rR processing; also cleaves a stem-loop structure at the 3' end of U2 snR to ensure formation of the correct U2 3' end	-0.1301909934	-0.0363943025999999	-0.1311900065	0.0254081232000001	-0.166585296	-0.2613809999	-0.1047828702	-0.0947957039	0.0618024258	0.1565981297
CAGL0M05181g	CUS1:Protein required for assembly of U2 snRNP into the spliceosome, forms a complex with Hsh49p and Hsh155p	0.1488418345	0.0294018905000000	-0.00257522160000001	-0.0730459344	0.178243725	0.1462666129	0.0757959001	-0.0319771121	-0.1024478249	-0.0704707128
CAGL0M05203g	RRN3:Protein required for transcription of rD by R polymerase I; transcription factor independent of D template; involved in recruitment of R polymerase I to rD	-0.3927751985	0.1748527176	0.198748308	0.2317559679	-0.2179224809	-0.1940268905	-0.1610192306	0.0238955904000001	0.0569032503000001	0.0330076599
CAGL0M05225g	RIM2:Mitochondrial pyrimidine nucleotide transporter; imports pyrimidine nucleoside triphosphates and exports pyrimidine nucleoside monophosphates; member of the mitochondrial carrier family	0.2677782944	-0.0746926805999999	-0.0439787169999998	0.0273561310000003	0.1930856138	0.2237995774	0.2951344254	0.0307139636000002	0.102048811600000	0.0713348480000001
CAGL0M05247g	MED8:Subunit of the R polymerase II mediator complex; associates with core polymerase subunits to form the R polymerase II holoenzyme; essential for transcriptiol regulation	-0.0493379098999999	0.1440940184	0.094502427900	-0.1656817467	0.0947561085	0.0451645179999999	-0.2150196566	-0.0495915905000001	-0.3097757651	-0.2601841746
CAGL0M05269g	AIM4:Protein proposed to be associated with the nuclear pore complex; null mutant is viable, displays elevated frequency of mitochondrial genome loss and is sensitive to freeze-thaw stress	0.059411084	-0.0633004943	-0.1779852376	0.0795523439	-0.00388941029999996	-0.1185741536	0.1389634279	-0.1146847433	0.1428528382	0.2575375815
CAGL0M05291g	MSI1:Subunit of chromatin assembly factor I (CAF-1), negative regulator of the RAS/cAMP pathway via sequestration of Npr1p kise; localizes to the nucleus and cytoplasm; homologous to human retinoblastoma binding proteins RbAp48 and RbAp46	0.1018268747	-0.1277970806	-0.0283855469000000	-0.0901585557999999	-0.0259702059	0.0734413278	0.0116683189000000	0.0994115337	0.0376385248	-0.0617730089
CAGL0M05313g	CAGL0M05313g:	0.130094665	0.1186529999	-0.0649741147	0.00585740329999999	0.2487476649	0.0651205502999999	0.1359520683	-0.1836271146	-0.1127955966	0.070831518
CAGL0M05335g	TAF5:Subunit (90 kDa) of TFIID and SAGA complexes, involved in R polymerase II transcription initiation and in chromatin modification	0.1950299925	-0.0950171826	-0.0081024667	0.0224881808000000	0.1000128099	0.1869275258	0.2175181733	0.0869147159	0.1175053634	0.0305906475
CAGL0M05357g	BEM1:Protein containing SH3-domains, involved in establishing cell polarity and morphogenesis; functions as a scaffold protein for complexes that include Cdc24p, Ste5p, Ste20p, and Rsr1p	0.192536232	-0.0387203966000001	-0.0274375703000001	0.0558596433999999	0.1538158354	0.1650986617	0.2483958754	0.0112828263	0.09458004	0.0832972137
CAGL0M05379g	DER1:Endoplasmic reticulum membrane protein, required for ER-associated protein degradation of misfolded or ussembled proteins; N- and C- termini protrude into the cytoplasm, has similarity to Dfm1p	-0.0217854272	0.00762028069999998	-0.0399564053	0.0320928984	-0.0141651465000000	-0.0617418325	0.0103074712000000	-0.047576686	0.0244726177000000	0.0720493037
CAGL0M05401g	CAGL0M05401g:	-0.0766412150000001	0.7202114666	0.6118101487	0.9598561572	0.6435702516	0.5351689337	0.8832149422	-0.1084013179	0.2396446906	0.3480460085
CAGL0M05423g	MCM7:Component of the hexameric MCM complex, which is important for priming origins of D replication in G1 and becomes an active ATP-dependent helicase that promotes D melting and elongation when activated by Cdc7p-Dbf4p in S-phase	0.3105928653	-0.0852472879000001	0.1038027991	0.0523463210999999	0.2253455774	0.4143956644	0.3629391864	0.189050087	0.137593609	-0.0514564780000000
CAGL0M05445g	COS111:Protein required for resistance to the antifungal drug ciclopirox olamine; not related to the subtelomerically-encoded COS family; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	0.2221125691	-0.0314838756	-0.142350719	0.1099997017	0.1906286935	0.0797618500999999	0.3321122708	-0.1108668434	0.1414835773	0.2523504207
CAGL0M05467g	CAGL0M05467g:Serine hydrolase; YBR204C is not an essential gene	-0.3295395089	0.1939436647	0.4372274922	-0.4491338108	-0.1355958442	0.1076879833	-0.7786733197	0.2432838275	-0.6430774755	-0.886361303
CAGL0M05489g	KTR3:Putative alpha-1,2-mannosyltransferase involved in O- and N-linked protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family	0.117013952	-0.0888791583999999	-0.1852433473	0.00300209370000012	0.0281347936000000	-0.0682293952999999	0.1200160457	-0.0963641889	0.0918812521000001	0.188245441
CAGL0M05511g	FTH1:Putative high affinity iron transporter involved in transport of intravacuolar stores of iron; forms complex with Fet5p; expression is regulated by iron; proposed to play indirect role in endocytosis	0.0908553481	0.0690843889	0.3170948563	0.1925948374	0.159939737	0.4079502044	0.2834501855	0.2480104674	0.1235104485	-0.1245000189
CAGL0M05533g	DUR1,2:Urea amidolyase, contains both urea carboxylase and allophate hydrolase activities, degrades urea to CO2 and NH3; expression sensitive to nitrogen catabolite repression and induced by allophate, an intermediate in allantoin degradation	0.0181246896000001	-0.7729409112	-1.1744514518	-0.2074716569	-0.7548162216	-1.1563267622	-0.189346967300000	-0.4015105406	0.5654692543	0.9669797949
CAGL0M05577g	DEM1:	0.0941767283	0.1324181181	-0.0695971051	0.1893642963	0.2265948464	0.0245796232000000	0.2835410246	-0.2020152232	0.0569461782	0.2589614014
CAGL0M05599g	TOS1:	-0.0933455214	-0.1438090579	-0.1667162823	0.0210140218	-0.2371545793	-0.2600618037	-0.0723314996	-0.0229072244000000	0.1648230797	0.1877303041
CAGL0M05621g	CSH1:Probable catalytic subunit of a mannosylinositol phosphorylceramide (MIPC) synthase, forms a complex with probable regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p	-0.0519872137	-0.3126312836	-0.2985659751	0.0799719595	-0.3646184973	-0.3505531888	0.0279847458000000	0.0140653084999999	0.3926032431	0.3785379346
CAGL0M05643g	YFH1:Mitochondrial matrix iron chaperone; oxidizes and stores iron; interacts with Isu1p to promote Fe-S cluster assembly; mutation results in multiple Fe/S-dependent enzyme deficiencies; human frataxin homolog is mutated in Friedrich's ataxia	0.1258367896	-0.0892189701	0.0254765503999999	0.0506462133000000	0.0366178195	0.15131334	0.1764830029	0.1146955205	0.1398651834	0.0251696629
CAGL0M05665g	PBI2:Cytosolic inhibitor of vacuolar proteise B, required for efficient vacuole inheritance; with thioredoxin forms protein complex LMA1, which assists in priming SRE molecules and promotes vacuole fusion	-0.0991825886	-0.1235413901	0.0135406015000000	-0.078261919	-0.2227239787	-0.0856419871	-0.1774445076	0.1370819916	0.0452794710999999	-0.0918025205
CAGL0M05687g	NPY1:DH diphosphatase (pyrophosphatase), hydrolyzes the pyrophosphate linkage in DH and related nucleotides; localizes to peroxisomes	0.1714769155	-0.1016801769	-0.1095030107	-0.00933362139999992	0.0697967386	0.0619739048	0.1621432941	-0.0078228337999999	0.0923465555000001	0.1001693893
CAGL0M05709g	SGF73:Subunit of SAGA histone acetyltransferase complex; involved in formation of the preinitiation complex assembly at promoters; null mutant displays defects in premeiotic D synthesis	-0.0176471784000000	-0.174902518	-0.0558957551999999	0.0275498243000001	-0.1925496964	-0.0735429336	0.0099026459	0.1190067628	0.2024523423	0.0834455795
CAGL0M05731g	ALG2:Mannosyltransferase that catalyzes two consecutive steps in the N-linked glycosylation pathway; alg2 mutants exhibit temperature-sensitive growth and abnormal accumulation of the lipid-linked oligosaccharide Man2Glcc2-PP-Dol	-0.0311126532000000	0.0136261642999999	-0.3655400358	-0.3301801482	-0.0174864889000001	-0.396652689	-0.3612928014	-0.3791662001	-0.3438063125	0.0353598876000001
CAGL0M05753g	MRH4:Mitochondrial ATP-dependent R helicase of the DEAD-box family, plays an essential role in mitochondrial function	0.0715441929	-0.1398073926	-0.0814182458	-0.0727128197	-0.0682631997	-0.00987405289999997	-0.00116862679999998	0.0583891468	0.0670945729	0.00870542609999999
CAGL0M05775g	NIP7:Nucleolar protein required for 60S ribosome subunit biogenesis, constituent of 66S pre-ribosomal particles; physically interacts with Nop8p and the exosome subunit Rrp43p	-0.1215418555	-0.2213904006	-0.7321906306	-0.4515951238	-0.3429322561	-0.8537324861	-0.5731369793	-0.51080023	-0.2302047232	0.2805955068
CAGL0M05797g	PUS2:Mitochondrial tR:pseudouridine synthase; acts at positions 27 and 28, but not at position 72; efficiently and rapidly targeted to mitochondria, specifically dedicated to mitochondrial tR modification	-0.0303592296999999	0.0324274974	-0.1044773036	0.138892193	0.00206826770000004	-0.1348365333	0.1085329633	-0.136904801	0.1064646956	0.2433694966
CAGL0M05819g	CAGL0M05819g:	-0.0433584767999999	0.2149112162	0.3382904775	0.212562784	0.1715527394	0.2949320007	0.1692043072	0.1233792613	-0.00234843219999993	-0.1257276935
CAGL0M05841g	KTR2:Mannosyltransferase involved in N-linked protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family	-0.107419071	-0.0718313744	-0.229641982400000	0.2777307358	-0.1792504454	-0.3370610534	0.1703116648	-0.157810608	0.3495621102	0.5073727182
CAGL0M05863g	TFA2:TFIIE small subunit, involved in R polymerase II transcription initiation	0.1805550907	-0.1688494271	-0.1330475062	-0.163717418	0.0117056636000000	0.0475075844999999	0.0168376727000000	0.0358019208999999	0.00513200909999993	-0.0306699118000001
CAGL0M05885g	LAS1:Essential nuclear protein possibly involved in bud formation and morphogenesis; mutants require the SSD1-v allele for viability	-0.1658349182	-0.1158204319	-0.2246945329	-0.0864742699	-0.2816553501	-0.3905294511	-0.2523091881	-0.108874101	0.0293461620000000	0.138220263
CAGL0M05907g	OAF3:Zinc cluster protein; regulates transcription in response to oleate levels; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	0.015940997	0.0939465335	-0.1000755193	-0.0776042957	0.1098875305	-0.0841345223	-0.0616632987	-0.1940220528	-0.1715508292	0.0224712236
CAGL0M05929g	PAM17:Presequence translocase-associated motor subunit, required for stable complex formation between cochaperones Pam16p and Pam18p, promotes association of Pam16p-Pam18p with the presequence translocase	-0.00799943069999998	-0.00827204070000003	-0.1942750937	-0.2692340338	-0.0162714713999999	-0.2022745244	-0.2772334645	-0.186003053	-0.2609619931	-0.0749589401
CAGL0M05951g	FMP46:Putative redox protein containing a thioredoxin fold; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	-0.0653067178	-0.0211186345	0.1571060388	-0.0266017416	-0.0864253523	0.091799321	-0.0919084594	0.1782246733	-0.00548310710000004	-0.1837077804
CAGL0M05973g	P1:Protein that interacts with mitotic cyclin Clb2p; required for the regulation of microtubule dymics during mitosis; controls bud morphogenesis; involved in the transport of H2A and H2B histones to the nucleus; phosphorylated by CK2	0.2080275247	-0.1276598428	-0.1293328678	-0.1310596217	0.0803676819	0.0786946569	0.076967903	-0.00167302499999996	-0.00339977889999997	-0.00172675390000002
CAGL0M05995g	PET10:	0.705329172	0.6115162957	0.942415297	0.4113782303	1.3168454677	1.647744469	1.1167074023	0.3308990013	-0.2001380654	-0.5310370667
CAGL0M06017g	TYR1:Prephete dehydrogese involved in tyrosine biosynthesis, expression is dependent on phenylalanine levels	0.2097673357	-0.142474384800000	-0.1592018036	-0.2192300299	0.0672929509	0.0505655321	-0.00946269419999998	-0.0167274187999999	-0.0767556451	-0.0600282263
CAGL0M06039g	POP7:Subunit of both Rse MRP, which cleaves pre-rR, and nuclear Rse P, which cleaves tR precursors to generate mature 5' ends	-0.139886491	0.1249013272	-0.0817188257	-0.116980166	-0.0149851638	-0.2216053167	-0.256866657	-0.2066201529	-0.2418814932	-0.0352613403
CAGL0M06061g	PEX32:Peroxisomal integral membrane protein, involved in negative regulation of peroxisome size; partially functiolly redundant with Pex31p; genetic interactions suggest action at a step downstream of steps mediated by Pex28p and Pex29p	-0.1658985593	0.3456315533	0.5579804877	0.0214754452000000	0.179732994	0.3920819284	-0.1444231141	0.212348934400000	-0.3241561081	-0.5365050425
CAGL0M06083g	SSE2:Member of the heat shock protein 70 (HSP70) family; may be involved in protein folding; localized to the cytoplasm; highly homologous to the heat shock protein Sse1p	-0.0216624211000000	0.0528953271	0.1105273756	0.4456499187	0.0312329060000000	0.0888649544999999	0.4239874976	0.0576320485	0.3927545916	0.3351225431
CAGL0M06105g	NPL4:Endoplasmic reticulum and nuclear membrane protein, forms a complex with Cdc48p and Ufd1p that recognizes ubiquitited proteins in the endoplasmic reticulum and delivers them to the proteasome for degradation	0.0338091369	0.0076193734	0.0393734254999999	-0.149152215	0.0414285103	0.0731825624	-0.1153430781	0.0317540520999999	-0.1567715884	-0.1885256405
CAGL0M06127g	SEC66:Non-essential subunit of Sec63 complex (Sec63p, Sec62p, Sec66p and Sec72p); with Sec61 complex, Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translatiol SRP-independent protein targeting and import into the ER	0.1740231733	-0.0673816841	-0.1371827247	0.0370142391000000	0.1066414892	0.0368404486	0.2110374124	-0.0698010405999999	0.104395923200000	0.1741969638
CAGL0M06149g	SMY2:	-0.4032891218	-0.0885137875999999	-0.2648726102	-0.169698528	-0.4918029094	-0.668161732	-0.5729876498	-0.1763588226	-0.0811847404000001	0.0951740822
CAGL0M06171g	UMP1:Short-lived chaperone required for correct maturation of the 20S proteasome; may inhibit premature dimerization of proteasome half-mers; degraded by proteasome upon completion of its assembly	-0.0274107411000000	0.1116817132	0.199238453	0.0024551682	0.0842709721	0.1718277119	-0.0249555729	0.0875567398	-0.109226545	-0.1967832848
CAGL0M06193g	SWD3:Essential subunit of the COMPASS (Set1C) complex, which methylates histone H3 on lysine 4 and is required in transcriptiol silencing near telomeres; WD40 beta propeller superfamily member and ortholog of mammalian WDR5	0.1680014651	-0.2031049621	-0.2061268556	0.0382173188000001	-0.0351034970000000	-0.0381253904999999	0.2062187839	-0.00302189349999989	0.2413222809	0.2443441744
CAGL0M06215g	ECM31:Ketopantoate hydroxymethyltransferase, required for pantothenic acid biosynthesis, converts 2-oxoisovalerate into 2-dehydropantoate	-0.0466411973	-0.1659337744	-0.1528987886	-0.000574267299999878	-0.2125749717	-0.199539985900000	-0.0472154645999999	0.0130349858000000	0.1653595071	0.1523245213
CAGL0M06237g	EHT1:Acyl-coenzymeA:ethanol O-acyltransferase that plays a minor role in medium-chain fatty acid ethyl ester biosynthesis; possesses short-chain esterase activity; localizes to lipid particles and the mitochondrial outer membrane	0.0776260623	-0.2118944454	0.1907005335	-0.0835291768	-0.1342683831	0.2683265958	-0.0059031145	0.4025949789	0.1283652686	-0.2742297103
CAGL0M06259g	FZO1:Mitofusin, mitochondrial integral membrane protein involved in mitochondrial fusion and mitochondrial genome maintence; contains N-termil GTPase domain; targeted for destruction by cytosolic components of the ubiquitin-proteasome system	0.0221961431	-0.0100245305	0.0493790633	0.1273108128	0.0121716126000000	0.0715752064	0.1495069559	0.05940359380	0.1373353433	0.0779317495
CAGL0M06281g	DTR1:Putative dityrosine transporter, required for spore wall synthesis; expressed during sporulation; member of the major facilitator superfamily (DHA1 family) of multidrug resistance transporters	0.255610188	-0.178402108700000	-0.232604767700000	-0.160679109600000	0.0772080793	0.0230054203000001	0.0949310784	-0.0542026589999999	0.0177229991000001	0.0719256581000002
CAGL0M06303g	RPS6B:Protein component of the small (40S) ribosomal subunit; identical to Rps6Ap and has similarity to rat S6 ribosomal protein	-0.0223280421000000	0.1150792085	-0.0505374566999999	0.00736873210000009	0.0927511663999999	-0.0728654988	-0.0149593100000000	-0.1656166652	-0.1077104764	0.0579061888
CAGL0M06325g	SMP1:Putative transcription factor involved in regulating the response to osmotic stress; member of the MADS-box family of transcription factors	0.0878009491999998	-1.6060278355	-2.2510004549	-0.1099420829	-1.5182268863	-2.1631995057	-0.0221411337000004	-0.6449726194	1.4960857526	2.141058372
CAGL0M06347g	YPC1:Alkaline ceramidase that also has reverse (CoA-independent) ceramide synthase activity, catalyzes both breakdown and synthesis of phytoceramide; overexpression confers fumonisin B1 resistance	-1.3669278662	0.7239678922	0.8443580741	0.8070958605	-0.642959974	-0.5225697921	-0.5598320057	0.1203901819	0.0831279683	-0.0372622136
CAGL0M06369g	ELP3:Subunit of Elongator complex, which is required for modification of wobble nucleosides in tR; exhibits histone acetyltransferase activity that is directed to histones H3 and H4; disruption confers resistance to K. lactis zymotoxin	-0.0780694615	-0.0473139794999999	-0.2678618508	-0.0735793941999999	-0.125383441	-0.3459313123	-0.1516488557	-0.2205478713	-0.0262654146999999	0.1942824566
CAGL0M06391g	MBA1:Protein involved in assembly of mitochondrial respiratory complexes; may act as a receptor for proteins destined for export from the mitochondrial matrix to the inner membrane	-0.0743769791	-0.0595706418	0.106889103	0.0736101197	-0.1339476209	0.0325121239	-0.000766859400000025	0.1664597448	0.1331807615	-0.0332789833000000
CAGL0M06413g	BRO1:Cytoplasmic class E vacuolar protein sorting (VPS) factor that coordites deubiquitition in the multivesicular body (MVB) pathway by recruiting Doa4p to endosomes	-0.1855923296	0.3224405885	0.4634142042	0.1949808567	0.1368482589	0.2778218746	0.00938852709999992	0.1409736157	-0.127459731800000	-0.2684333475
CAGL0M06435g	PCH2:Nucleolar component of the pachytene checkpoint, which prevents chromosome segregation when recombition and chromosome sypsis are defective; also represses meiotic interhomolog recombition in the rD	0.1798261218	0.0594633610999998	0.0244117584999998	-0.0348687728000002	0.2392894829	0.2042378803	0.144957349	-0.0350516026000001	-0.0943321339000001	-0.0592805313000001
CAGL0M06457g	GDT1:	-0.0930297563	0.3453283135	0.3309595656	0.2982747981	0.2522985572	0.2379298093	0.2052450418	-0.0143687478999999	-0.0470535153999999	-0.0326847674999999
CAGL0M06479g	CAGL0M06479g:	0.1086203151	0.0361024925	-0.337794368	-0.0586718274	0.1447228076	-0.2291740529	0.0499484877	-0.3738968605	-0.0947743199	0.2791225406
CAGL0M06501g	RPS9B:Protein component of the small (40S) ribosomal subunit; nearly identical to Rps9Ap and has similarity to E. coli S4 and rat S9 ribosomal proteins	0.1826024198	-0.0627671404	-0.1567159094	0.0736522271000001	0.1198352794	0.0258865104000000	0.2562546469	-0.093948769	0.136419367500000	0.2303681365
CAGL0M06523g	RPL21A:Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl21Bp and has similarity to rat L21 ribosomal protein	0.0097617521	0.0806138976	-0.0300714515	0.1240543985	0.0903756497	-0.0203096994000001	0.1338161506	-0.1106853491	0.0434405009	0.15412585
CAGL0M06545g	SSH4:Specificity factor required for Rsp5p-dependent ubiquitition and sorting of cargo proteins at the multivesicular body; identified as a high-copy suppressor of a SHR3 deletion, increasing steady-state levels of amino acid permeases	-0.3315241064	0.376344957	0.5483719691	0.354243306	0.0448208505999999	0.2168478627	0.0227191996	0.1720270121	-0.022101651	-0.1941286631
CAGL0M06567g	FAL1:Nucleolar protein required for maturation of 18S rR, member of the eIF4A subfamily of DEAD-box ATP-dependent R helicases	-0.1658952794	0.0116054595000000	-0.2288692088	-0.1146624396	-0.1542898199	-0.3947644882	-0.280557719	-0.2404746683	-0.1262678991	0.1142067692
CAGL0M06589g	DAS2:	-0.2096738795	-0.0217112111999999	-0.4490523058	-0.2356853945	-0.2313850907	-0.6587261853	-0.445359274	-0.4273410946	-0.2139741833	0.2133669113
CAGL0M06611g	AVT7:Putative transporter, member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters	0.0487037547	-0.2082137902	-0.2706267239	0.0377322443000001	-0.1595100355	-0.2219229692	0.086435999	-0.0624129337	0.2459460345	0.3083589682
CAGL0M06633g	AIM19:	-0.3006143024	0.4871108005	0.6995982788	-0.2025201782	0.1864964981	0.3989839764	-0.5031344806	0.2124874783	-0.6896309787	-0.902118457
CAGL0M06655g	HHT2:Histone H3, core histone protein required for chromatin assembly, part of heterochromatin-mediated telomeric and HM silencing; one of two identical histone H3 proteins (see HHT1); regulated by acetylation, methylation, and phosphorylation	0.0816198212	-0.6007094655	-0.5078143442	-0.152107276600000	-0.5190896443	-0.426194523	-0.0704874553999998	0.0928951213	0.4486021889	0.3557070676
CAGL0M06677g	HHF2:Histone H4, core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF1); contributes to telomeric silencing; N-termil domain involved in maintaining genomic integrity	-0.3787349761	-0.4978350406	-0.6674646588	-0.2951972692	-0.8765700167	-1.0461996349	-0.6739322453	-0.1696296182	0.2026377714	0.3722673896
